id,name,category,sn,status,location
PPC027665,"BONNET | 3"" 1502",Flowback,0165793-001-27,Available,"Red Deer"
PPC027955,"BONNET | 3"" 1502",Flowback,AD456-56,Available,"Red Deer"
PPC027958,"BONNET | 3"" 1502",Flowback,0180713-001-17,Available,"Red Deer"
PPC027959,"BONNET | 3"" 1502",Flowback,0180713-001-16,Available,"Red Deer"
PPC027960,"BONNET | 3"" 1502",Flowback,0180713-001-14,Available,"Red Deer"
PPC028007,"BONNET | 3"" 1502",Flowback,AD516-53,Available,"Red Deer"
PPC029010,"BONNET | 3"" 1502",Flowback,AK542-12,Available,"Red Deer"
PPC029087,"BONNET | 3"" 1502",Flowback,AK542-3,Available,"Red Deer"
PPC043052,"Check Valve | 3"" DC-15 | Valves",Valves,AK761-43,Available,"Red Deer"
PPC043175,"Check Valve | 3"" DC-15 | Valves",Valves,AK775-33,Available,"Red Deer"
PPC043194,"Check Valve | 3"" DC-15 | Valves",Valves,AK775-30,Available,"Red Deer"
"PPC 031555","Check Valve | 7-1/16"" 15K",Valves,7CV-1094,Available,"Red Deer"
"PPC 031316","Check Valve | 7-1/16"" 15K",Valves,7CV-1097,Available,Nisku
"PPC 031285","Check Valve | 7-1/16"" 15K",Valves,7CV-1096,Available,"Red Deer"
"PPC 031765","Check Valve | 7-1/16"" 15K",Valves,CV7-1099,Available,"Red Deer"
"PPC 031718","Check Valve | 7-1/16"" 15K",Valves,CV7-1074,Available,"Red Deer"
"PPC 031873","Check Valve | 7-1/16"" 15K",Valves,CV7-1053,Available,"Red Deer"
"PPC 033785","Check Valve | 7-1/16"" 15K",Valves,CV7-1054,Available,"Red Deer"
"PPC 011153","Choke Saver | 2"" 1502",Flowback,F16751-1-275,Available,"Red Deer"
"PPC 011528","Choke Saver | 2"" 1502",Flowback,FB467,Available,"Red Deer"
"PPC 025297","Choke Saver | 2"" 1502",Flowback,B388058,Available,"Red Deer"
"PPC 025296","Choke Saver | 2"" 1502",Flowback,B166969,Available,"Red Deer"
"PPC 026972","Choke Saver | 2"" 1502",Flowback,VB795-79,Available,"Red Deer"
"PPC 026953","Choke Saver | 2"" 1502",Flowback,VB795-135,Available,"Red Deer"
PPC027321,"Choke Saver | 2"" 1502",Flowback,VB869-218,Available,"Red Deer"
PPC048007,"Coil Cross Assembly | 5-1/8"" 15K x 4-1/16"" 15K",Valves,,New,"Red Deer"
PPC048008,"Coil Cross Assembly | 5-1/8"" 15K x 4-1/16"" 15K",Valves,,New,"Red Deer"
PPC048009,"Coil Cross Assembly | 5-1/8"" 15K x 4-1/16"" 15K",Valves,,New,"Red Deer"
PPC048010,"Coil Cross Assembly | 5-1/8"" 15K x 4-1/16"" 15K",Valves,,New,"Red Deer"
PPC048011,"Coil Cross Assembly | 5-1/8"" 15K x 4-1/16"" 15K",Valves,,New,"Red Deer"
"PPC 011768","Cross | 2"" 1502 TTTW",Flowback,AA389-34,Available,"Red Deer"
"PPC 012454","Cross | 2"" 1502 TTTW",Flowback,VB162-226,Available,"Red Deer"
"PPC 025990","Cross | 2"" 1502 TTTW",Flowback,"NO SN",Available,"Grand Prairie"
PPC027212,"Cross | 2"" 1502 TTTW",Flowback,PL17N648-23,Available,"Red Deer"
PPC044860,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1153,Available,"Red Deer"
PPC044859,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1159,Available,"Red Deer"
PPC044863,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1161,Available,"Red Deer"
PPC044866,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1157,Available,"Red Deer"
PPC044858,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1162,Available,"Red Deer"
PPC044862,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1164,Available,"Red Deer"
PPC044865,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1158,Available,"Red Deer"
PPC044854,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1151,Available,"Red Deer"
PPC044856,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1155,Available,"Red Deer"
PPC044857,"Cross | 6"" 150# x 4"" 150# Flanged",Valves,P555-1154,Available,"Red Deer"
"PPC 005415","Cross Block | 2-1/16"" 90 15K",Flowback,CC171422/7-3,Available,"Red Deer"
"PPC 005416","Cross Block | 2-1/16"" 90 15K",Flowback,CC171422/7-1,Available,"Red Deer"
PPC046477,"Cross Studded | 4-1/16"" 10K x 4-1/10"" 10K (4-Way)",Valves,MA01781-05,Available,"Grand Prairie"
PPC046478,"Cross Studded | 4-1/16"" 10K x 4-1/10"" 10K (4-Way)",Valves,MA01781-16,Available,"Grand Prairie"
PPC040979,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,TSPC0010430-1-6,In-Use,"Grand Prairie"
PPC043728,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,1130363.0,Available,"Grand Prairie"
PPC043730,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,883-10,Available,"Grand Prairie"
PPC044503,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,TSPC10054-4-5,Available,"Red Deer"
PPC044648,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,2111003.0,Available,"Red Deer"
PPC044649,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,2111004.0,Available,"Grand Prairie"
PPC044650,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,2111005.0,In-Use,"Grand Prairie"
PPC044651,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,2111006.0,Available,"Grand Prairie"
PPC044652,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,2111008.0,Available,"Red Deer"
PPC044653,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,2111007.0,In-Use,"Grand Prairie"
PPC044654,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,HXF115089-1-04,In-Use,"Grand Prairie"
PPC044655,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,HXF115089-1-05,In-Use,"Grand Prairie"
PPC044656,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,2111001.0,Available,"Grand Prairie"
PPC044657,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,2111002.0,In-Use,"Grand Prairie"
PPC045222,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,F24827-1-007,Available,"Red Deer"
PPC045223,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,J4943-04,Available,"Red Deer"
PPC047190,"Cross Studded | 5-1/8"" 10K x 4-1/16"" 10K",Valves,24827-1-019,In-Use,"Grand Prairie"
PPC044288,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,F28621-1-002,Available,"Grand Prairie"
PPC044289,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,F28621-1-008,Available,"Grand Prairie"
PPC044290,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,F28621-1-007,Available,"Grand Prairie"
PPC044334,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,23023001.0,Available,"Grand Prairie"
PPC044335,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,23023002.0,Available,"Grand Prairie"
PPC044336,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,23023003.0,Available,"Red Deer"
PPC044346,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,2303004.0,Available,"Grand Prairie"
PPC044347,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,2112011.0,Available,"Grand Prairie"
PPC044348,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,2112012.0,Available,"Grand Prairie"
PPC044349,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,WES189003,Available,"Red Deer"
PPC045348,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,F28967-1-001,Available,"Red Deer"
PPC045349,"Cross Studded | 5-1/8"" 15K x 3-1/16"" 15K",Valves,F28967-1-002,Available,"Red Deer"
"PPC 004258","Cross Studded | 5-1/8"" 15K x 4-1/16"" 15K",Valves,J2640499,Available,"Red Deer"
PPC042577,"Cross Studded | 5-1/8"" 15K x 4-1/16"" 15K",Valves,2203007.0,Available,"Grand Prairie"
PPC046071,"Cross Studded | 5-1/8"" 15K x 4-1/16"" 15K",Valves,2304002.0,Available,"Grand Prairie"
PPC046072,"Cross Studded | 5-1/8"" 15K x 4-1/16"" 15K",Valves,2304003.0,Available,"Red Deer"
PPC046073,"Cross Studded | 5-1/8"" 15K x 4-1/16"" 15K",Valves,2304004.0,Available,"Red Deer"
"PPC 000205","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,MACE004,Available,Nisku
"PPC 000829","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,"MACE 014",Available,"Red Deer"
"PPC 000826","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,"MACE 018",Available,"Red Deer"
"PPC 000827","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,"MACE 005",Available,"Red Deer"
"PPC 004115","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F16518-1-004,Available,"Red Deer"
"PPC 004117","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F16518-1-006,Available,"Red Deer"
"PPC 020203","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,J2640546,Available,Nisku
"PPC 020764","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F20341-1-002,In-Use,"Red Deer"
"PPC 020765","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F20254-2-004,In-Use,"Red Deer"
"PPC 020767","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F20254-2-007,Available,"Grand Prairie"
"PPC 020768","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F20254-2-001,Available,"Red Deer"
"PPC 021299","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,1KP60528002,Available,Nisku
"PPC 021300","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,1KP60528007,Available,"Red Deer"
"PPC 021087","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,8KP59963007,Available,Nisku
"PPC 021244","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,1XC60598004,Available,"Red Deer"
"PPC 021374","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,1KP60528001,Available,"Red Deer"
"PPC 021601","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,N/A,Available,"Red Deer"
"PPC 021597","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,IKP60528005,Available,"Red Deer"
"PPC 021602","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,N/A,Available,"Red Deer"
"PPC 021458","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,A24016-1-003,Available,"Red Deer"
"PPC 021459","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,A24016-1-005,Available,"Grand Prairie"
"PPC 021603","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,N/A,Available,"Red Deer"
"PPC 021604","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,N/A,Available,"Red Deer"
"PPC 021773","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,H278D012J,Available,"Red Deer"
"PPC 021780","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,H278D020J,In-Use,"Red Deer"
"PPC 021769","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,H278D018J,Available,"Red Deer"
"PPC 021966","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F213A352J,Available,"Red Deer"
"PPC 022114","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,AK02-08-1385,Available,"Red Deer"
"PPC 022155","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,CPTDC18SEX362084-124000,Available,"Red Deer"
"PPC 022152","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,CPTDC18SEX362084-124002,Available,"Red Deer"
"PPC 022235","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,A24220-1-001,Available,"Grand Prairie"
"PPC 022275","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,J9B12-09,Available,"Red Deer"
"PPC 022153","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,CPTDC18SEX362084-124007,Available,"Red Deer"
"PPC 022238","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,A24220-1-006,Available,"Red Deer"
"PPC 022239","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,A24220-1-008,Available,"Grand Prairie"
"PPC 022683","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,30201792-28,Available,Nisku
"PPC 022696","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,30201792-11,Available,"Red Deer"
"PPC 023527","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,62815-13,Available,"Red Deer"
"PPC 022702","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,30201792-30,Available,"Red Deer"
"PPC 023133","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,J5930164,Available,"Red Deer"
"PPC 023262","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,30201840-2,Available,"Red Deer"
"PPC 023249","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,30201840-10,Available,"Grand Prairie"
"PPC 024155","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,J4190192,Available,"Red Deer"
"PPC 024312","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,30201840-15,Available,"Red Deer"
"PPC 031295","Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,J2640534,Available,"Red Deer"
PPC034023,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,180829-2-005,Available,"Red Deer"
PPC034527,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,A24341-1-002,Available,"Red Deer"
PPC034999,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,A24526-1-001,In-Use,"Red Deer"
PPC040004,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,A24403-1-006,Available,"Red Deer"
PPC042002,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F27261-1-012,In-Use,"Red Deer"
PPC042004,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F27261-1-005,Available,"Grand Prairie"
PPC042296,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,2208003.0,Available,"Red Deer"
PPC042297,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F27307-1-016,Available,"Red Deer"
PPC042298,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F27307-1-004,Available,"Red Deer"
PPC042312,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,2208002.0,Available,"Red Deer"
PPC042313,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,2208004.0,In-Use,"Red Deer"
PPC042349,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,JPTI220017-3-010,Available,"Red Deer"
PPC042350,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,JPTI220017-3-004,Available,"Red Deer"
PPC042351,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,JPTI220017-3-003,Available,"Red Deer"
PPC042384,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,2208006.0,Available,"Red Deer"
PPC043038,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,69913-03,Available,"Red Deer"
PPC043168,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,30201840-8,Available,"Red Deer"
PPC043858,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,PA25891,Available,"Red Deer"
PPC043938,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,TSPC12345-7-5,Available,"Grand Prairie"
PPC043944,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,23000245005.0,Available,"Red Deer"
PPC044012,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,ASAP-416001-06,Available,"Red Deer"
PPC045224,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F28375-1-001,Available,"Grand Prairie"
PPC045225,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F28375-1-002,Available,"Grand Prairie"
PPC045226,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F28375-1-008,Available,"Red Deer"
PPC045227,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F28375-1-007,In-Use,"Red Deer"
PPC045302,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,2211003.0,Available,Nisku
PPC045313,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F28375-1-012,Available,"Grand Prairie"
PPC045314,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,F28375-1-017,Available,"Red Deer"
PPC045446,"Cross Studded | 7-1/16"" 15K x 4-1/16"" 15K",Valves,23000245001.0,Available,"Grand Prairie"
"PPC 002045","Crossover | 4"" 1502 x 3"" 1502",Flowback,W666-36,Available,"Grand Prairie"
PPC045835,"Crossover Assy | 2"" 1502 x 3"" 1502 Wing",Valves,F27925-1-017,New,"Red Deer"
PPC045836,"Crossover Assy | 2"" 1502 x 3"" 1502 Wing",Valves,F27925-1-018,New,"Red Deer"
PPC045837,"Crossover Assy | 2"" 1502 x 3"" 1502 Wing",Valves,F27925-1-019,New,"Red Deer"
PPC045838,"Crossover Assy | 2"" 1502 x 3"" 1502 Wing",Valves,F27925-1-022,New,"Red Deer"
PPC045839,"Crossover Assy | 2"" 1502 x 3"" 1502 Wing",Valves,F27925-1-023,New,"Red Deer"
PPC045840,"Crossover Assy | 2"" 1502 x 3"" 1502 Wing",Valves,F27925-1-024,New,"Red Deer"
PPC045360,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H24745-2-057,Available,"Grand Prairie"
PPC045361,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H27407-2-035,Available,"Red Deer"
PPC045362,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H24745-2-024,Available,"Grand Prairie"
PPC045363,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H27407-2-001,Available,"Red Deer"
PPC045364,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H27407-2-029,Available,"Red Deer"
PPC045365,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H27407-2-018,Available,"Red Deer"
PPC045366,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H24745-2-035,Available,"Grand Prairie"
PPC045367,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H24745-2-005,Available,"Red Deer"
PPC045368,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H24745-2-017,Available,"Red Deer"
PPC045369,"Crossover Assy | 2-1/16"" 15M x 2"" 1502",Valves,H24745-2-011,Available,"Red Deer"
PPC043585,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-40,Available,"Red Deer"
PPC043586,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK792-18,Available,"Red Deer"
PPC043587,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK792-17,Available,"Red Deer"
PPC043588,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK792-15,Available,"Red Deer"
PPC043589,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK792-16,Available,"Red Deer"
PPC043590,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK792-8,Available,"Red Deer"
PPC043622,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AF746-11,Available,"Red Deer"
PPC043621,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-4,Available,"Red Deer"
PPC043616,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-1,Available,"Red Deer"
PPC043623,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-5,Available,"Red Deer"
PPC043617,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-8,Available,"Red Deer"
PPC043625,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-10,Available,"Red Deer"
PPC043626,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-6,Available,"Red Deer"
PPC043618,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-9,Available,"Red Deer"
PPC043619,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-2,Available,"Red Deer"
PPC043620,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-3,Available,"Red Deer"
PPC043624,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AG688-7,Available,"Red Deer"
PPC043627,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AF746-12,Available,"Red Deer"
PPC043660,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-37,Available,"Red Deer"
PPC043661,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-42,Available,"Red Deer"
PPC043662,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-27,Available,"Red Deer"
PPC043663,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-35,Available,"Red Deer"
PPC043664,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-22,Available,"Red Deer"
PPC043665,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-34,Available,"Red Deer"
PPC043666,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-28,Available,"Red Deer"
PPC043667,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-29,Available,"Red Deer"
PPC043668,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-25,Available,"Red Deer"
PPC043669,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-24,Available,"Red Deer"
PPC043670,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-36,Available,"Red Deer"
PPC043671,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-31,Available,"Red Deer"
PPC043672,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,VB1128-39,In-Use,"Red Deer"
PPC043703,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-26,Available,"Red Deer"
PPC043704,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-28,Available,"Red Deer"
PPC043705,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-33,Available,"Red Deer"
PPC043706,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-35,Available,"Red Deer"
PPC043878,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-2,New,"Red Deer"
PPC043879,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-32,New,"Red Deer"
PPC043880,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-34,New,"Red Deer"
PPC043881,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-42,New,"Red Deer"
PPC043882,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-43,New,"Red Deer"
PPC043883,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-46,New,"Red Deer"
PPC043884,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-47,New,"Red Deer"
PPC043885,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-49,New,"Red Deer"
PPC043886,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-50,New,"Red Deer"
PPC043887,"Crossover Assy | 3"" DC-15 x 3"" 1502 11.75""",Valves,AK980-51,New,"Red Deer"
PPC042983,"Crossover Assy | 3"" DC-15 x 3"" 1502 7.50""",Valves,AG780-89,Available,"Red Deer"
PPC043274,"Crossover Assy | 3"" DC-15 x 3"" 1502 7.50""",Valves,AD917-12,Available,"Red Deer"
PPC043284,"Crossover Assy | 3"" DC-15 x 3"" 1502 7.50""",Valves,AG692-15,Available,"Red Deer"
PPC043281,"Crossover Assy | 3"" DC-15 x 3"" 1502 7.50""",Valves,AG692-17,Available,"Red Deer"
PPC043276,"Crossover Assy | 3"" DC-15 x 3"" 1502 7.50""",Valves,AD917-14,Available,"Red Deer"
PPC043287,"Crossover Assy | 3"" DC-15 x 3"" 1502 7.50""",Valves,AF850-32,Available,"Red Deer"
PPC044403,"Double Studded Adapter | 7-1/16"" 15K x 5-1/8"" 15K",Valves,35-187-00A003CDB,Available,"Grand Prairie"
PPC044404,"Double Studded Adapter | 7-1/16"" 15K x 5-1/8"" 15K",Valves,35-187-00A004CDB,Available,"Grand Prairie"
PPC044405,"Double Studded Adapter | 7-1/16"" 15K x 5-1/8"" 15K",Valves,35-187-00A005CDB,Available,"Grand Prairie"
PPC044406,"Double Studded Adapter | 7-1/16"" 15K x 5-1/8"" 15K",Valves,35-187-00A006CDB,Available,"Grand Prairie"
"PPC 005492","Double Wing | 2"" 1502",Flowback,W864-15,Available,"Red Deer"
"PPC 006983","Double Wing | 2"" 1502",Flowback,VB114-79,Available,"Red Deer"
"PPC 025969","Double Wing | 2"" 1502",Flowback,B355664,Available,"Red Deer"
PPC027003,"Double Wing | 2"" 1502",Flowback,B393629,Available,"Red Deer"
PPC028712,"Double Wing | 2"" 1502",Flowback,XFBB0029,Available,"Grand Prairie"
PPC028802,"Double Wing | 2"" 1502",Flowback,VB875-318,Available,"Red Deer"
PPC029107,"Double Wing | 2"" 1502",Flowback,VB875-227,Available,"Red Deer"
"PPC 005522","Double Wing | 3"" 1502",Flowback,VB006-25,Available,"Red Deer"
"PPC 008712","Double Wing | 3"" 1502",Flowback,AA261-3,Available,"Red Deer"
"PPC 008509","Double Wing | 3"" 1502",Flowback,BB106-270,Available,"Grand Prairie"
"PPC 013891","Double Wing | 3"" 1502",Flowback,AD633-27,Available,"Grand Prairie"
"PPC 014199","Double Wing | 3"" 1502",Flowback,VB509-57,Available,"Red Deer"
"PPC 019571","Double Wing | 3"" 1502",Flowback,VB258-103,Available,"Red Deer"
"PPC 019041","Double Wing | 3"" 1502",Flowback,VB258-99,Available,"Red Deer"
"PPC 025899","Double Wing | 3"" 1502",Flowback,B386617,Available,"Red Deer"
PPC028639,"Double Wing | 3"" 1502",Flowback,VB1000-95,Available,"Grand Prairie"
